date,store_id,product_id,category,region,inventory_level,units_sold,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality
2023-06-04,2,14,0,1,107,88,72.24,10,1,0,73.98,0
2023-06-04,1,14,3,1,378,165,86.75,5,1,0,83.0,3
2023-06-04,0,14,3,3,331,191,56.72,0,3,0,53.95,3
2023-06-04,4,14,4,3,338,284,61.9,15,3,0,66.07,1
2023-06-04,3,14,2,3,65,14,65.04,10,3,0,65.97,2
2023-06-04,2,14,2,3,129,32,11.72,20,2,0,13.23,0
2023-06-04,0,14,1,0,466,79,34.19,20,3,0,37.64,2
2023-06-04,1,14,0,0,103,70,21.84,0,0,1,17.39,2
2023-06-05,4,14,2,1,380,71,11.69,5,0,0,12.08,1
2023-06-05,0,14,1,0,364,361,53.63,10,3,1,56.75,1
2023-06-05,1,14,1,3,189,121,46.33,0,0,0,42.2,0
2023-06-05,2,14,2,2,189,141,91.99,20,2,1,87.0,3
2023-06-05,3,14,3,0,325,40,64.62,5,2,0,62.35,3
2023-06-05,4,14,3,2,68,7,71.21,20,2,0,74.58,3
2023-06-05,0,14,1,3,279,113,94.29,5,3,1,98.93,3
2023-06-05,3,14,1,0,436,90,13.92,15,1,1,12.71,2
2023-06-05,2,14,2,3,193,151,74.7,0,1,0,70.43,1
2023-06-05,1,14,2,2,121,108,66.57,5,2,0,64.85,3
2023-06-05,3,14,3,0,221,127,83.17,0,2,0,87.11,0
2023-06-05,1,14,3,3,183,87,71.82,10,1,0,67.03,0
2023-06-05,0,14,2,1,362,232,74.68,0,1,1,75.47,2
2023-06-05,4,14,2,0,403,245,23.79,20,0,0,25.07,3
2023-06-05,3,14,0,1,488,312,92.15,20,3,0,90.54,2
2023-06-05,2,14,3,3,433,228,15.46,20,1,0,17.81,1
2023-06-05,1,14,4,2,344,182,39.91,5,3,0,42.29,1
2023-06-05,0,14,0,3,381,255,84.64,20,3,0,82.43,1
2023-06-05,4,14,1,2,315,179,25.72,0,1,1,23.32,3
2023-06-05,3,14,3,2,136,39,17.36,0,1,0,12.57,0
2023-06-05,2,14,1,2,98,61,42.57,20,0,0,39.86,3
2023-06-05,2,14,2,0,259,258,91.38,10,0,1,89.96,0
2023-06-05,4,14,2,3,406,394,30.3,10,1,0,29.86,1
2023-06-05,1,14,3,2,300,74,93.86,5,1,1,88.91,0
2023-06-05,1,14,2,0,403,348,65.12,5,2,1,63.96,0
2023-06-05,4,14,4,1,440,343,43.15,5,3,1,45.56,2
2023-06-05,1,14,0,2,172,150,33.87,5,3,1,30.18,0
2023-06-05,3,14,2,3,415,323,24.96,15,0,1,22.63,3
2023-06-05,2,14,0,1,414,306,23.62,5,1,0,22.01,2
2023-06-05,1,14,4,1,322,0,46.42,5,2,1,43.81,1
2023-06-05,0,14,4,0,134,131,40.26,10,3,0,36.68,3
2023-06-05,4,14,4,0,99,80,39.54,10,2,0,38.94,0
2023-06-05,3,14,3,3,123,70,25.9,10,3,1,25.92,2
2023-06-05,2,14,4,3,393,69,22.95,0,1,0,23.9,3
2023-06-05,1,14,0,1,312,256,77.69,15,0,1,76.53,3
2023-06-05,0,14,3,1,337,268,62.31,10,2,1,65.28,0
2023-06-05,4,14,4,1,306,120,70.74,20,3,0,67.49,3
2023-06-05,3,14,0,3,379,301,95.84,10,3,1,97.33,1
2023-06-05,2,14,4,1,322,144,39.53,15,0,1,40.25,3
2023-06-05,0,14,0,3,340,88,31.14,15,3,1,33.34,3
2023-06-05,4,14,0,3,471,181,82.68,5,1,0,83.38,3
2023-06-05,3,14,3,0,443,175,33.03,0,2,0,34.75,0
2023-06-05,2,14,3,3,395,137,49.87,10,0,1,45.28,1
2023-06-05,1,14,4,3,220,85,76.37,15,1,0,79.65,3
2023-06-05,0,14,2,3,426,61,42.59,15,1,0,42.42,3
2023-06-05,4,14,3,2,107,5,34.0,15,2,0,35.99,3
2023-06-05,3,14,2,2,451,387,50.69,5,2,1,52.88,1
2023-06-05,2,14,2,0,264,203,43.95,5,0,1,39.29,2
2023-06-05,0,14,4,2,403,380,35.62,10,3,0,31.17,2
2023-06-05,0,14,3,3,67,11,57.62,5,3,0,55.49,0
2023-06-05,1,14,1,0,96,73,51.58,0,0,1,54.4,2
2023-06-05,3,14,1,2,168,8,59.71,5,1,0,62.77,3
2023-06-05,0,14,4,1,402,104,26.21,10,0,1,30.68,0
2023-06-05,4,14,3,2,457,204,24.98,0,0,1,29.37,3
2023-06-05,3,14,3,3,405,383,95.3,15,1,1,95.69,0
2023-06-05,2,14,2,1,212,46,29.19,10,0,0,32.77,2
2023-06-05,1,14,4,0,86,55,38.47,0,1,1,39.12,1
2023-06-05,0,14,2,3,137,20,88.85,10,1,1,92.39,1
2023-06-05,4,14,3,1,237,71,64.68,15,0,1,64.14,2
2023-06-05,3,14,3,1,465,331,60.14,0,1,0,56.39,1
2023-06-05,2,14,4,2,230,90,55.41,15,2,0,59.29,1
2023-06-05,4,14,4,2,223,8,40.99,0,0,0,40.0,1
2023-06-05,0,14,0,2,320,316,53.07,20,3,1,57.88,2
2023-06-05,4,14,4,1,315,200,89.54,20,3,0,90.2,3
2023-06-05,3,14,2,3,173,40,35.55,15,1,1,31.05,1
2023-06-05,2,14,0,3,195,42,75.95,15,3,1,75.38,0
2023-06-05,1,14,3,3,446,349,83.82,20,1,1,87.58,3
2023-06-05,0,14,4,3,444,223,64.63,20,3,0,61.05,3
2023-06-05,4,14,0,3,333,235,94.46,20,2,1,91.58,2
2023-06-05,3,14,2,3,165,104,31.51,20,0,1,31.38,3
2023-06-05,2,14,4,3,143,32,23.09,0,0,0,21.1,2
2023-06-05,1,14,1,0,317,17,18.65,5,3,1,19.37,3
2023-06-05,0,14,4,1,112,39,48.67,15,2,1,46.61,2
2023-06-05,1,14,3,3,187,95,58.98,10,3,0,57.15,3
2023-06-05,2,14,4,3,446,121,27.04,0,0,1,27.26,1
2023-06-05,1,14,2,0,333,47,47.96,0,3,0,52.86,2
2023-06-05,4,14,2,2,109,46,95.49,10,1,0,93.05,2
2023-06-05,3,14,4,3,442,52,91.43,5,0,1,96.26,0
2023-06-05,2,14,4,0,261,154,27.08,10,2,1,24.95,1
2023-06-05,1,14,0,1,393,322,87.81,0,3,1,90.96,3
2023-06-05,0,14,3,1,473,350,29.05,20,2,1,32.65,1
2023-06-05,4,14,3,3,207,160,12.66,5,3,1,15.25,1
2023-06-05,3,14,1,2,168,91,88.97,10,3,1,91.6,2
2023-06-05,1,14,4,1,183,41,27.14,5,1,0,25.32,0
2023-06-05,0,14,2,0,428,401,12.94,0,3,0,8.76,1
2023-06-05,4,14,1,2,69,14,20.12,15,3,1,22.69,0
2023-06-05,3,14,2,2,423,50,97.43,0,3,0,101.67,1
2023-06-05,2,14,1,3,363,16,40.55,15,3,0,42.94,1
2023-06-05,2,14,0,2,329,90,99.01,10,1,1,98.62,2
2023-06-05,4,14,3,3,380,256,67.14,10,1,1,70.1,1
2023-06-05,0,14,1,1,276,88,63.5,20,3,0,62.0,3
2023-06-05,1,14,2,0,249,37,17.53,5,0,0,21.65,2
2023-06-05,2,14,2,3,430,367,14.84,20,0,1,19.77,0
2023-06-05,3,14,0,1,270,25,29.19,20,2,0,26.55,0
2023-06-05,4,14,1,2,247,64,45.59,10,1,1,46.43,2
2023-06-05,0,14,0,0,332,329,44.38,5,3,0,45.41,3
2023-06-05,1,14,4,3,376,164,69.51,10,1,0,72.95,3
2023-06-05,2,14,4,2,128,123,25.47,20,2,1,23.62,3
2023-06-05,3,14,1,3,71,23,82.26,0,0,0,81.39,2
2023-06-05,0,14,3,2,281,29,80.16,10,1,0,79.77,2
2023-06-06,4,14,2,1,363,316,33.99,20,0,0,36.59,1
2023-06-06,3,14,0,3,408,278,91.87,20,3,0,92.85,3
2023-06-06,2,14,3,1,178,152,81.96,10,3,0,83.97,2
2023-06-06,1,14,2,3,339,302,44.81,0,0,1,48.29,1
2023-06-06,0,14,3,0,341,2,14.33,10,1,1,13.69,0
2023-06-06,4,14,1,0,472,189,34.05,10,3,0,35.41,3
2023-06-06,3,14,4,3,201,36,20.65,20,2,0,24.21,0
2023-06-06,2,14,4,2,297,128,26.03,10,3,1,28.52,1
2023-06-06,1,14,4,2,349,177,10.59,15,1,0,13.81,3
2023-06-06,0,14,4,3,275,93,33.57,5,1,1,37.24,0
2023-06-06,3,14,2,0,254,238,87.49,5,0,0,87.81,2
2023-06-06,4,14,2,3,213,195,92.3,15,0,0,88.44,0
2023-06-06,1,14,2,0,214,78,79.82,20,0,1,77.49,3
2023-06-06,0,14,2,3,301,143,37.88,5,0,1,41.55,3
2023-06-06,4,14,4,2,159,0,57.58,20,3,0,60.65,3
2023-06-06,3,14,2,1,439,159,33.92,15,3,1,38.75,0
2023-06-06,2,14,1,1,208,86,15.81,10,1,0,15.64,1
2023-06-06,1,14,4,2,331,125,49.62,10,2,1,46.55,3
2023-06-06,0,14,3,2,485,466,69.53,5,0,0,73.86,3
2023-06-06,4,14,3,2,233,232,27.63,10,2,0,27.62,1
2023-06-06,3,14,0,3,185,174,71.11,5,1,0,66.6,0
2023-06-06,2,14,4,3,164,17,56.64,5,1,1,52.06,1
2023-06-06,2,14,4,2,171,98,76.23,5,3,0,73.81,1
2023-06-06,0,14,2,2,261,206,89.37,10,3,0,87.25,0
2023-06-06,1,14,4,2,197,73,40.41,0,1,1,44.35,3
2023-06-06,2,14,2,0,466,414,40.19,20,1,0,39.87,1
2023-06-06,4,14,2,3,403,259,49.64,20,0,0,49.56,3
2023-06-06,3,14,1,2,299,77,46.57,5,1,0,46.34,1
2023-06-06,2,14,0,3,486,223,62.0,5,0,0,57.55,0
2023-06-06,1,14,1,0,334,89,62.08,0,0,0,58.03,2
2023-06-06,0,14,3,1,419,6,95.3,20,3,1,94.4,2
2023-06-06,4,14,2,3,404,271,26.03,15,2,0,22.43,0
2023-06-06,3,14,4,3,184,119,12.04,20,3,1,8.75,2
2023-06-06,2,14,3,2,175,97,57.78,5,2,0,60.8,2
2023-06-06,1,14,4,3,252,250,38.46,10,0,0,33.52,0
2023-06-06,0,14,2,1,405,57,69.98,15,3,1,68.36,3
2023-06-06,1,14,2,3,141,117,10.42,10,0,1,13.61,2
2023-06-06,4,14,4,1,417,64,14.92,20,1,1,17.17,0
2023-06-06,2,14,4,3,249,129,30.17,0,0,1,27.27,3
2023-06-06,1,14,0,1,324,122,97.95,10,1,0,93.96,2
2023-06-06,0,14,1,3,277,115,32.14,20,2,1,28.14,0
2023-06-06,4,14,2,0,371,14,14.89,0,1,1,14.23,0
2023-06-06,3,14,1,2,81,55,46.11,20,1,0,49.44,2
2023-06-06,2,14,0,1,88,68,84.11,5,3,0,88.25,3
2023-06-06,1,14,3,0,265,192,68.28,10,3,1,71.14,0
2023-06-06,0,14,3,0,449,312,87.13,20,3,0,92.07,3
2023-06-06,4,14,1,0,57,25,78.53,5,2,0,73.58,2
2023-06-06,3,14,3,3,66,66,87.85,20,3,0,83.17,2
2023-06-06,3,14,0,2,438,196,13.82,5,0,1,12.5,1
2023-06-06,0,14,0,1,424,9,35.96,15,3,0,31.07,0
2023-06-06,0,14,2,0,424,415,30.58,5,2,0,29.29,3
2023-06-06,3,14,3,3,107,53,52.96,5,0,0,57.16,3
2023-06-06,1,14,2,0,476,82,80.91,0,1,1,79.92,2
2023-06-06,0,14,1,1,365,25,38.96,10,1,0,34.97,0
2023-06-06,4,14,2,1,331,89,14.73,15,2,1,15.26,0
2023-06-06,3,14,4,1,223,10,31.26,15,2,0,31.2,1
2023-06-06,2,14,3,3,245,227,23.26,0,1,0,20.72,1
2023-06-06,1,14,2,0,468,353,75.05,0,0,1,73.86,1
2023-06-06,0,14,0,0,362,257,97.97,15,2,0,98.68,2
2023-06-06,4,14,3,1,242,131,83.02,15,3,1,83.28,3
2023-06-06,3,14,2,2,440,111,17.26,5,2,1,17.36,3
2023-06-06,2,14,2,3,170,157,65.35,10,1,0,64.71,1
2023-06-06,1,14,2,2,83,9,90.12,10,2,1,88.69,0
2023-06-06,0,14,3,0,458,312,28.41,0,3,1,26.98,3
2023-06-06,4,14,1,2,403,354,47.51,20,3,1,48.99,3
2023-06-06,3,14,2,0,151,28,77.22,0,1,1,79.76,3
2023-06-06,2,14,3,2,307,26,41.6,20,1,0,45.48,2
2023-06-06,1,14,1,2,121,82,79.57,20,2,1,76.83,0
2023-06-06,0,14,3,2,58,36,77.33,20,3,0,77.64,2
2023-06-06,4,14,0,2,422,28,13.11,5,2,0,11.42,3
2023-06-06,3,14,1,1,227,210,44.12,10,2,0,44.0,3
2023-06-06,2,14,2,2,287,89,74.32,15,3,1,76.08,3
2023-06-06,1,14,1,1,196,137,86.04,5,3,0,89.19,1
2023-06-06,2,14,2,3,304,102,30.68,10,2,1,34.37,3
2023-06-06,3,14,4,2,376,322,20.56,20,3,0,19.86,2
2023-06-06,4,14,4,1,123,56,98.51,15,2,0,102.74,1
2023-06-06,0,14,3,0,68,30,19.24,10,3,0,15.77,0
2023-06-06,4,14,3,2,488,311,96.77,5,2,0,98.29,2
2023-06-06,2,14,4,2,390,320,91.0,0,3,1,87.72,0
2023-06-06,1,14,1,2,396,261,33.07,0,3,0,37.02,2
2023-06-06,0,14,1,2,494,409,93.15,15,0,0,88.33,0
2023-06-06,4,14,0,1,325,281,77.68,20,2,0,76.1,3
2023-06-06,3,14,1,2,498,177,83.14,10,0,0,84.47,2
2023-06-06,2,14,2,1,369,258,25.14,0,1,0,26.01,2
2023-06-06,0,14,0,1,193,78,49.77,0,3,0,47.88,2
2023-06-06,4,14,0,2,267,140,62.05,5,0,1,60.03,3
2023-06-06,3,14,0,3,357,206,52.89,15,2,0,51.17,3
2023-06-06,2,14,4,2,264,78,99.6,10,1,0,97.42,3
2023-06-06,1,14,3,1,233,120,71.27,5,1,1,76.15,3
2023-06-06,0,14,3,0,329,138,68.62,15,2,0,68.48,1
2023-06-06,4,14,4,2,209,86,55.16,10,3,0,50.47,0
2023-06-06,3,14,2,2,334,65,31.97,10,0,0,31.1,0
2023-06-06,1,14,4,2,189,67,94.71,5,2,0,94.47,2
2023-06-06,2,14,4,1,53,8,93.74,0,3,1,94.74,2
2023-06-06,1,14,3,3,268,58,15.4,15,2,0,14.5,0
2023-06-06,0,14,3,1,342,258,27.97,0,2,1,32.86,2
2023-06-06,4,14,4,0,139,76,87.06,0,1,1,84.16,0
2023-06-06,3,14,4,0,487,169,36.66,10,0,0,36.31,0
2023-06-06,2,14,0,2,345,249,83.78,5,1,0,80.37,2
2023-06-06,1,14,4,2,218,120,67.69,0,3,1,70.35,3
2023-06-07,1,14,3,2,269,223,95.1,0,1,0,95.11,2
2023-06-07,2,14,2,2,100,19,25.64,20,2,1,29.19,3
2023-06-07,3,14,4,3,490,310,33.3,0,1,1,37.19,2
2023-06-07,3,14,0,2,139,118,10.69,0,0,0,10.05,0
2023-06-07,0,14,1,0,159,101,75.58,0,3,1,71.96,3
2023-06-07,1,14,3,2,359,81,58.26,5,3,0,61.64,3
2023-06-07,2,14,4,0,488,371,30.42,5,3,1,28.71,2
2023-06-07,0,14,3,2,85,42,61.35,15,0,1,56.9,0
2023-06-07,4,14,2,2,481,319,49.58,10,2,1,51.63,1
2023-06-07,4,14,1,2,277,84,47.66,10,2,0,46.7,0
2023-06-07,3,14,4,0,227,220,15.48,10,2,0,19.38,1
2023-06-07,2,14,4,0,161,148,71.55,0,2,0,75.26,2
2023-06-07,1,14,4,2,62,39,83.54,15,3,1,80.69,2
2023-06-07,0,14,4,0,172,135,78.26,0,0,1,78.73,0
2023-06-07,4,14,4,0,223,162,65.73,20,2,0,63.01,3
2023-06-07,3,14,0,0,57,33,87.46,0,1,0,86.08,0
2023-06-07,2,14,2,0,409,213,37.66,20,1,1,37.92,0
2023-06-07,1,14,0,1,393,373,89.83,15,2,0,91.51,2
2023-06-07,0,14,1,2,418,228,79.78,15,3,0,78.84,2
2023-06-07,4,14,0,0,482,322,76.55,5,1,1,80.22,1
2023-06-07,4,14,3,2,489,2,70.3,15,2,1,71.99,1
2023-06-07,3,14,0,0,432,332,91.25,15,2,0,89.31,1
2023-06-07,0,14,4,0,287,36,75.32,5,3,1,73.37,3
2023-06-07,2,14,0,2,179,52,19.07,10,2,0,15.87,3
2023-06-07,2,14,3,0,65,2,18.95,20,2,1,18.61,0
2023-06-07,2,14,2,3,138,35,56.71,0,1,0,56.33,1
2023-06-07,4,14,3,0,197,99,94.58,5,1,0,92.88,0
2023-06-07,3,14,4,1,280,163,19.71,0,1,0,20.14,3
2023-06-07,2,14,1,3,163,1,25.36,20,3,1,22.86,3
2023-06-07,1,14,1,0,462,229,97.71,20,2,0,102.43,0
2023-06-07,0,14,3,0,464,127,22.99,10,1,0,24.62,2
2023-06-07,4,14,4,3,403,300,13.03,0,2,1,13.1,0
2023-06-07,3,14,0,2,186,80,24.68,15,3,1,21.74,1
2023-06-07,2,14,0,3,389,263,64.46,0,0,1,61.75,1
2023-06-07,1,14,2,0,321,56,95.11,10,1,1,90.37,3
2023-06-07,1,14,2,2,437,6,99.64,0,1,1,102.43,1
2023-06-07,0,14,2,0,94,12,94.92,10,0,0,95.03,1
2023-06-07,3,14,0,0,305,7,75.37,20,1,0,74.25,1
2023-06-07,1,14,4,1,280,62,28.54,15,3,1,26.92,1
2023-06-07,0,14,2,2,279,110,23.29,20,1,0,24.95,0
2023-06-07,4,14,1,2,309,119,83.96,0,1,0,79.15,0
2023-06-07,3,14,4,3,228,78,95.32,5,0,0,97.36,1
2023-06-07,2,14,3,2,342,22,69.65,10,2,1,68.0,3
2023-06-07,1,14,0,0,194,25,73.55,0,1,0,70.91,2
2023-06-07,0,14,0,1,498,236,97.29,20,3,1,101.29,0
2023-06-07,4,14,1,3,100,30,47.99,15,3,0,49.78,2
2023-06-07,3,14,4,2,94,42,12.02,20,3,0,14.1,1
2023-06-07,4,14,0,0,124,59,43.31,5,0,0,46.22,1
2023-06-07,1,14,4,2,194,67,15.28,0,2,0,13.99,2
2023-06-07,0,14,3,2,224,71,28.36,15,1,0,31.51,0
2023-06-07,0,14,3,1,74,22,70.66,15,0,1,71.87,2
2023-06-07,2,14,2,3,361,183,30.35,10,2,1,29.91,3
2023-06-07,1,14,0,2,74,20,29.4,0,1,1,34.14,2
2023-06-07,0,14,1,0,264,9,20.1,5,2,0,19.76,0
2023-06-07,4,14,0,3,145,84,30.48,5,0,0,29.44,0
2023-06-07,3,14,1,0,488,287,43.07,5,1,0,38.37,2
2023-06-07,2,14,2,0,415,371,57.67,0,0,1,57.97,2
2023-06-07,1,14,3,0,269,234,13.39,10,3,0,11.33,0
2023-06-07,0,14,2,3,91,84,98.99,0,2,1,98.01,0
2023-06-07,4,14,4,2,215,100,58.26,10,1,0,61.08,1
2023-06-07,2,14,1,3,362,342,73.91,20,2,1,76.66,1
2023-06-07,3,14,3,0,239,207,44.79,10,1,1,40.68,1
2023-06-07,1,14,3,0,395,64,77.16,5,0,0,78.23,0
2023-06-07,4,14,1,2,312,88,60.23,20,0,0,62.98,0
2023-06-07,3,14,0,1,388,357,42.96,5,2,0,47.8,2
2023-06-07,2,14,1,1,96,5,44.86,15,1,1,43.5,0
2023-06-07,1,14,0,2,162,117,48.99,0,0,1,46.1,1
2023-06-07,0,14,1,2,259,25,92.88,10,0,0,96.86,2
2023-06-07,4,14,3,0,127,85,66.61,10,2,1,64.42,3
2023-06-07,3,14,0,0,367,98,95.25,5,0,0,97.84,0
2023-06-07,2,14,0,1,425,388,32.07,20,1,0,27.1,2
2023-06-07,1,14,3,1,405,34,22.6,15,1,1,20.69,3
2023-06-07,4,14,0,2,82,52,36.17,10,1,0,37.32,3
2023-06-07,0,14,2,0,60,46,59.62,0,1,0,59.19,3
2023-06-07,4,14,0,1,310,48,38.72,0,3,0,41.82,1
2023-06-07,3,14,2,2,192,109,57.18,15,0,0,55.44,3
2023-06-07,1,14,2,2,326,252,95.85,20,1,0,96.79,2
2023-06-07,0,14,1,3,95,31,75.1,10,3,0,77.37,2
2023-06-07,2,14,4,3,189,178,74.43,0,2,0,70.77,3
2023-06-07,1,14,3,0,408,20,82.56,20,1,1,81.16,2
2023-06-07,0,14,4,0,268,134,84.97,10,2,0,88.38,2
2023-06-07,4,14,1,0,429,19,84.76,0,2,0,87.15,1
2023-06-07,3,14,1,1,201,193,66.68,5,2,0,67.82,1
2023-06-07,2,14,3,1,413,264,33.29,0,2,0,31.17,0
2023-06-07,1,14,0,2,360,152,28.41,10,1,1,30.68,2
2023-06-07,0,14,2,3,180,85,87.9,15,3,0,92.58,1
2023-06-07,4,14,0,0,445,305,25.29,5,0,1,27.41,0
2023-06-07,3,14,4,2,272,40,13.5,10,1,1,15.91,2
2023-06-07,3,14,3,3,235,193,22.97,10,1,0,23.32,2
2023-06-07,1,14,4,0,58,8,79.61,5,0,0,76.71,1
2023-06-07,2,14,2,0,354,115,73.35,15,2,1,77.27,0
2023-06-07,3,14,4,0,54,1,79.71,0,1,1,78.29,1
2023-06-07,4,14,3,2,131,80,64.94,0,2,1,69.1,2
2023-06-07,0,14,2,3,119,22,33.38,20,2,0,32.13,1
2023-06-07,1,14,3,2,235,184,74.22,0,1,0,73.18,3
2023-06-07,2,14,1,3,95,53,99.04,0,1,0,94.1,0
2023-06-07,3,14,1,0,132,45,51.98,15,3,0,52.95,3
2023-06-07,4,14,3,1,346,241,38.74,10,0,1,43.16,2
2023-06-07,0,14,1,3,474,337,69.27,20,3,0,65.02,3
2023-06-07,2,14,4,1,410,142,99.37,20,3,1,96.97,3
2023-06-08,4,14,2,0,241,165,36.05,20,2,0,36.28,0
2023-06-08,2,14,4,0,457,262,59.12,15,2,0,58.01,0
2023-06-08,1,14,0,1,110,84,33.99,10,3,0,31.56,0
2023-06-08,0,14,2,1,200,78,57.49,5,1,1,55.5,1
2023-06-08,4,14,3,1,106,80,91.11,20,2,1,91.29,2
2023-06-08,3,14,0,0,356,218,86.53,20,2,1,81.62,1
2023-06-08,2,14,0,3,303,133,85.37,0,1,1,82.01,0
2023-06-08,3,14,4,2,287,285,51.9,5,1,0,55.56,2
2023-06-08,1,14,2,2,281,10,84.13,20,2,1,84.03,3
2023-06-08,0,14,4,1,225,1,17.74,20,3,1,22.43,1
2023-06-08,3,14,2,3,296,272,67.98,0,0,1,67.78,2
2023-06-08,3,14,1,2,325,239,76.3,20,2,0,79.16,0
2023-06-08,1,14,2,2,360,2,79.68,5,2,0,75.82,1
2023-06-08,0,14,4,3,314,204,58.06,20,0,1,55.66,1
2023-06-08,4,14,4,2,385,179,56.01,5,1,0,54.91,3
2023-06-08,2,14,0,1,100,25,12.82,15,2,0,12.82,1
2023-06-08,1,14,3,0,155,51,95.94,0,2,1,91.77,3
2023-06-08,0,14,4,1,482,95,98.67,15,0,1,98.3,3
2023-06-08,4,14,3,3,286,155,71.73,20,2,0,76.09,2
2023-06-08,3,14,0,2,440,228,22.93,5,0,1,24.12,3
2023-06-08,2,14,0,0,94,91,35.55,5,1,0,36.69,1
2023-06-08,4,14,1,3,433,359,67.21,20,1,0,63.05,0
2023-06-08,2,14,0,2,226,144,45.02,15,2,1,43.34,3
2023-06-08,0,14,1,2,138,97,87.53,5,3,0,88.74,0
2023-06-08,1,14,0,1,233,177,98.93,15,0,0,103.81,2
2023-06-08,2,14,0,1,366,217,50.14,15,1,1,47.59,3
2023-06-08,4,14,1,1,134,35,45.7,10,3,1,41.0,2
2023-06-08,3,14,0,2,226,218,61.0,20,2,1,59.63,0
2023-06-08,2,14,3,0,435,136,95.18,10,0,0,97.01,3
2023-06-08,1,14,1,1,55,28,12.06,0,2,1,13.83,3
2023-06-08,0,14,3,1,294,41,93.43,20,1,0,92.95,2
2023-06-08,4,14,0,0,336,106,87.53,15,3,0,84.93,1
2023-06-08,3,14,0,3,213,128,42.36,15,2,0,43.91,2
2023-06-08,2,14,2,1,86,52,52.29,0,2,0,53.88,0
2023-06-08,1,14,2,2,223,112,25.67,10,1,0,25.86,2
2023-06-08,0,14,1,0,494,401,48.85,20,0,0,44.04,3
2023-06-08,1,14,4,3,202,23,46.06,0,2,1,41.32,1
2023-06-08,4,14,4,2,196,154,79.65,20,3,0,75.9,0
2023-06-08,2,14,2,1,176,94,77.73,20,1,1,80.53,3
2023-06-08,1,14,3,1,436,58,54.79,10,2,1,54.41,0
2023-06-08,0,14,4,2,144,20,88.3,5,0,0,87.02,0
2023-06-08,4,14,2,2,380,345,83.57,0,3,0,79.85,1
2023-06-08,3,14,3,2,423,332,13.51,15,2,1,17.84,2
2023-06-08,2,14,1,0,236,164,20.91,10,2,1,19.36,1
2023-06-08,1,14,1,0,197,161,53.01,5,1,0,56.44,0
2023-06-08,0,14,2,0,480,56,76.12,5,0,1,72.15,3
2023-06-08,4,14,0,1,172,83,61.77,15,2,1,59.38,0
2023-06-08,3,14,2,2,414,277,21.44,20,0,0,23.1,1
2023-06-08,3,14,2,1,360,327,63.0,0,0,0,64.93,3
2023-06-08,0,14,2,0,442,14,20.44,0,2,1,25.25,1
2023-06-08,0,14,1,3,295,164,87.9,5,3,0,91.39,2
2023-06-08,3,14,0,3,207,31,23.75,15,3,1,25.79,0
2023-06-08,1,14,2,3,187,84,70.45,20,0,1,74.65,2
2023-06-08,0,14,1,0,77,31,40.06,20,1,0,36.56,0
2023-06-08,4,14,0,3,95,29,14.71,15,1,1,19.03,3
2023-06-08,3,14,4,2,473,466,34.09,5,0,1,29.22,2
2023-06-08,2,14,0,0,261,261,37.07,5,0,0,39.08,2
2023-06-08,1,14,2,1,276,152,78.03,10,3,1,73.79,2
2023-06-08,0,14,3,3,342,307,21.79,20,1,1,23.09,1
2023-06-08,4,14,0,3,244,40,24.68,0,0,0,21.34,1
2023-06-08,3,14,0,3,282,68,51.86,0,2,0,56.44,3
2023-06-08,1,14,0,3,196,76,87.86,15,0,0,90.04,0
2023-06-08,0,14,3,0,189,175,83.71,15,3,0,85.31,3
2023-06-08,4,14,3,1,446,72,74.47,10,2,0,72.68,0
2023-06-08,3,14,0,3,319,25,93.96,20,2,1,89.71,0
2023-06-08,2,14,3,1,356,42,26.8,20,3,0,27.76,1
2023-06-08,1,14,4,0,295,224,61.75,0,3,0,56.84,2
2023-06-08,0,14,1,1,143,111,80.04,5,0,0,81.6,1
2023-06-08,4,14,0,0,289,181,92.24,0,3,0,92.61,0
2023-06-08,3,14,3,2,149,33,17.87,20,2,0,13.36,3
2023-06-08,2,14,2,2,439,45,24.62,10,0,1,20.1,2
2023-06-08,1,14,2,1,293,6,48.64,10,3,1,51.11,3
2023-06-08,4,14,0,0,299,192,33.56,20,2,1,35.79,0
2023-06-08,2,14,0,2,121,17,80.14,20,3,1,78.23,1
2023-06-08,3,14,3,2,85,31,45.89,0,0,1,46.13,2
2023-06-08,2,14,4,1,250,84,23.53,15,1,0,24.47,0
2023-06-08,0,14,2,1,192,129,31.98,5,1,1,34.49,1
2023-06-08,2,14,3,3,442,163,48.94,5,3,0,50.59,1
2023-06-08,4,14,1,1,330,211,48.11,20,2,0,50.59,1
2023-06-08,1,14,2,3,105,12,49.61,15,2,0,49.95,3
2023-06-08,0,14,0,0,337,89,77.83,20,1,1,77.69,2
2023-06-08,4,14,2,2,468,368,42.48,20,3,0,40.97,0
2023-06-08,3,14,1,1,365,38,27.81,5,3,0,27.51,0
2023-06-08,2,14,2,3,258,118,54.62,15,1,1,58.95,3
2023-06-08,0,14,2,1,54,39,35.23,20,1,1,30.96,2
2023-06-08,4,14,4,1,346,42,58.42,15,3,0,63.15,2
2023-06-08,3,14,1,1,426,424,89.7,20,3,0,86.61,2
2023-06-08,2,14,2,1,436,72,69.66,10,3,0,68.19,3
2023-06-08,1,14,4,3,471,66,27.29,15,0,0,25.58,1
2023-06-08,2,14,4,0,195,84,51.31,20,2,1,55.37,0
